Brand|Content_type|Content_id|name|Message|Description|Message_type|Subcontent|Status|Expiration_date|Vault_Document_ID_vod__c|indication
TRULICITY|P2P||ABBREVIATED - Trulicity®: Once-Weekly Injectable Option for Adults With Type 2 Diabetes|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||ABBREVIATED Once-Weekly Trulicity®: Powerful Efficacy with CV Benefits for Your Patients with Type 2 Diabetes|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Once-Weekly Trulicity®: Proven Benefits for Your Long-term Care Residents with Type 2 Diabetes|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity®: A Non-Insulin Option to Treat Type 2 Diabetes in Long-Term Care Residents|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity®: Once-Weekly Injectable Option for Adults With Type 2 Diabetes|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - July 14|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - July 15|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - July 16|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - July 21|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - July 22|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - July 23|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - July 28|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - July 29|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - July 30|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - July 8|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - July 9|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - June 16|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - June 18|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - June 23|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - June 24|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - June 25|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - June 11|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity Product Theater|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||ABBREVIATED DECK CHOOSE GLP1 - Trulicity®: Clinical Considerations When Choosing a GLP-1 RA|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||ABBREVIATED DECK PREFER BASAL - Trulicity®: A Clinical Alternative to Consider Before Initiating Basal Insulin|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||CHOOSE GLP1 - Once-Weekly Trulicity®: A GLP-1 RA Option for Your Adult Patients With Type 2 Diabetes and CV Risk|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||CV - Trulicity®: A Once-Weekly GLP-1 RA for Adults with Type 2 Diabetes and CVD or CV Risk Factors|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||FULL DECK CHOOSE GLP1 - Trulicity®: Clinical Considerations When Choosing a GLP-1 RA|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||FULL DECK CV - Trulicity®: A Detailed Review of the Cardiovascular Outcomes (REWIND) Trial|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||FULL DECK PREFER BASAL - Trulicity®: A Clinical Alternative to Consider Before Initiating Basal Insulin|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Once-Weekly Trulicity®: Proven CV Benefits, Simply Delivered for Your Patients with Type 2 Diabetes|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||PREFER BASAL - Trulicity®: A Once-Weekly Noninsulin Treatment Option for Adults With Type 2 Diabetes and CV Risk|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - August 11|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - August 12|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - August 13|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - August 18|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - August 19|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - August 20|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - August 26|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - August 27|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - August 4|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - August 5|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - August 6|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - June 17|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - September 1|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - September 15|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - September 17|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - September 2|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - September 22|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - September 24|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - September 8|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity CV Webinar - September 9|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity National Broadcast Q&A (Miller/Watson/Nadeau)|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity National Broadcast Q&A (Nadeau/Watson)|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity National Broadcast Q&A (Watson/Miller)|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity Virtual Presentation|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Trulicity® (dulaglutide injection) Virtual Product Theater|||NA||ACTIVE|12/31/2022||
VERZENIO EBC|P2P||Nurse/Pharmacist: Starting and Taking Verzenio® (abemaciclib): Clinical Management of Patients With HR+, HER2- MBC|||NA||ACTIVE|12/31/2022||
VERZENIO EBC|P2P||Considering Prognostic Factors When Using Verzenio® (abemaciclib)|||NA||ACTIVE|12/31/2022||
VERZENIO EBC|P2P||An Individualized Approach: A CDK4 & 6 Inhibitor For Women With Reduced Survival in HR+, HER2- MBC|||NA||ACTIVE|12/31/2022||
VERZENIO EBC|P2P||Starting and Taking Verzenio® (abemaciclib), Clinical Management of Patients With HR+, HER2- MBC|||NA||ACTIVE|12/31/2022||
VERZENIO EBC|P2P||Starting and Taking Verzenio® (abemaciclib): Clinical Management of Patients With HR+, HER2- MBC|||NA||ACTIVE|12/31/2022||
VERZENIO EBC|P2P||Starting and Taking Verzenio®(abemaciclib): Clinical Management of Patients with HR+, HER2- MBC|||NA||ACTIVE|12/31/2022||
VERZENIO EBC|P2P||A CDK 4 & 6 Inhibitor With Overall Survival Data for Women With HR+, HER2- Metastatic Breast Cancer, Including Those Likely To Do Worse   © Lilly USA, LLC 2020. All rights reserved.|||NA||ACTIVE|12/31/2022||
VERZENIO EBC|P2P||A Closer Look at data for Verzenio(R) (abemaciclib)|||NA||ACTIVE|12/31/2022||
VERZENIO EBC|P2P||An Individual Approach A CDK4 & 6 Inhibitor for Women With Reduced Survival in HR+, HER2- MBC|||NA||ACTIVE|12/31/2022||
VERZENIO EBC|P2P||An Individual Approach: A CDK4 & 6 Inhibitor for Women With Redu|||NA||ACTIVE|12/31/2022||
VERZENIO EBC|P2P||An Individualized Approach: A CDK 4 & 6 Inhibitor for Women with Reduced Survival in HR+, HER2- MBC|||NA||ACTIVE|12/31/2022||
VERZENIO EBC|P2P||Starting and Taking Verzenio® (abemaciclib), Clinical Management of Patients With HR+, HER2- MBC|||PATIENT_CUSTOMER_SUPPORT||ACTIVE|12/31/2022||
EMGALITY|P2P||Now is the Time for Patients with Migraine|||GENERAL||ACTIVE|12/31/2022||
EMGALITY|P2P||Migraine Focus: Recognizing, Diagnosis, and Treating Patients With Migraine|||GENERAL||ACTIVE|12/31/2022||
EMGALITY|P2P||Migraine and Cluster Focus: An In-Depth Look at Clinical Trials and Efficacy for Treating Migraine and Episodic Cluster Headache|||GENERAL||ACTIVE|12/31/2022||
EMGALITY|P2P||Cluster Focus: Examining the Unique Challenges of Diagnosing and Treating Episodic Cluster Headache|||GENERAL||ACTIVE|12/31/2022||
EMGALITY|P2P||Their Time is Now (Cluster & Migraine)|||GENERAL||ACTIVE|12/31/2022||
EMGALITY|P2P||Migraine Focus|||GENERAL||ACTIVE|12/31/2022||
EMGALITY|P2P||Migraine and Cluster Focus|||GENERAL||ACTIVE|12/31/2022||
EMGALITY|P2P||Emgality: Discover the Possibilities|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||Core Deck - What Sets Taltz Apart: An Overview of Efficacy, Safety and Head to Head Data|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||An Overview of the Taltz Enhanced Clear Access Program - Q1 2020 Update|||PATIENT_CUSTOMER_SUPPORT||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||Abbreviated - What Do Patients Want: An Overview of Efficacy, Safety and Head to head Data vs. Tremfya|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||2020 Rheumatology Patient Access and Support|||PATIENT_CUSTOMER_SUPPORT||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||Head-to-Head Clinical Trial Data Through 52 Weeks: Taltz vs Humira (Adalimumab)|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||An IL-17A Antagonist Providing a Different Option for the Treatment of Ankylosing Spondylitis (AS)|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||Exploring Treatment Options for Rheumatic Diseases|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||A Quick Look at Taltz: An IL-17A Antagonist for the Treatment of Ankylosing Spondylitis (AS)|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||A Different IL-17A Antagonist for The Treatment of Psoriatic Arthritis and Ankylosing Spondylitis|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||Core Deck: What Sets Taltz Apart - now featuring 5-year data|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||Head to Head Clinical Data: Taltz vs. Humira|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||Rheumatology: Head-to-Head Clinical Trial Data: Taltz vs Humira|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||Abbreviated PsO Target Deck: Taltz: Uncover the Results|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||An Overview of the Taltz Enhanced Clear Access Program|||PATIENT_CUSTOMER_SUPPORT||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||Patient Target Deck â€œWhat Do Patients Wantâ€|||UNMET_NEED||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||PsA Target Deck: Head-to-Head Psoriatic Arthritis Clinical Trial Data|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||An IL-17A Antagonist to Treat Across the Spectrum of axSpA (AS and nr-axSpA)|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||What Sets Taltz Apart: Featuring Data on New Patient Population- Peds|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||What Sets Taltz Apart: Featuring Data on New Patient Population|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||AN IL-17A ANTAGONIST to Treat Across the Spectrum of axSA (AS and nr-axSpA)|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||PsA H2H Humira Target Deck|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||Core Deck + Pediatrics Chapter|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||Core Deck + H2H Tremfya Chapter|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||Head-To-Head Psoriatic Arthritis Clinical Trial Data: An IL-17A Antagonist vs HUMIRA (adalimumab)|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||What Sets Taltz Apart?|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||Core Deck + Recapture Chapter|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||What Sets Taltz Apart? plus Pediatrics Chapter|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||Explore Taltz in PsA: The Power of Choice|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||Core Deck + PsA Chapter|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||An IL-17A Antagonist to Treat Across the Spectrum of axSpA|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||Core Deck- no additional Chapter|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||An Overview of the Taltz Enhanced Clear Access Program - Q3 2020|||PATIENT_CUSTOMER_SUPPORT||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||What Sets Taltz Apart: An Overview of Long-Term Efficacy and Safety|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||What Sets Taltz Apart:  An Overview of Long-Term Efficay and Safety|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||What Sets Taltz Apart: An Overview of Long Term Efficacy and Safety Featuring Data in New Patient Population|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||A Different IL-17A Antagonist for the Treatment of Psoriatic Arthritis and Axial Spondyloarthritis|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||Head-to-Head Clinical Trial Data Taltz vs Humira(adalimumab) deck|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||What Sets Taltz Apart?  An Overview of Long-Term Efficay and Safety|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||A Different IL-17A Antagonist for the Treatment of Psoriatic Arthritis and Axial Sondyloarthritis|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||An IL-17A Antagonist Providing A Different Option For the Treatment of Ankylosing Spondylitis|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||An IL-17A Antagonist to Treatment Across the Spectrum of axSpA|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||Understanding Axial Spondyloarthritis: A practical approach to understanding the disease|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||What Sets Taltz Apart: An Overview of Long-Term Safety and Efficacy Featuring Data in New Patient Population|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||What Sets Taltz Apart? An Overview of Long-Term Efficacy and Safety|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||What Sets Taltz Apart? An Overview Of Long-Term Efficacy and Safety. Featuring Data in New Patient Population|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||What Sets Taltz Apart?  An Overview of Long-Term Efficacy and Safety|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||What Sets Taltz Apart: An Overview of Long-Term Safety and Efficacy-Featuring Data in? New Patient Population?|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||What Sets Taltz Apart? AN OVERVIEW OF LONG-TERM EFFICACY & SAFETY, Featuring Data in New Patient Population + Ped Chapter|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||What Sets Taltz Apart: An Overview of Long-Term Safety and Efficacy|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||What Sets Talts Apart: An Overview of Long-Term Efficacy and Safety|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||An Overview of the Taltz Enhanced Clear Access Program - Q4 2020 Update|||PATIENT_CUSTOMER_SUPPORT||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||A Different IL-17a Antagonist for the Treatment of Psoriatic Artritis and Axial Spondyloarthritis (PP-IX-US-3842)|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||What Sets Taltz Apart? AN OVERVIEW OF LONG-TERM EFFICACY AND SAFETY, Featuring Data in New Pateient Population + Ped Chapter|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||Rheumatology Patient Access and Support|||PATIENT_CUSTOMER_SUPPORT||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||What Sets Taltz Apart: An Overview of Long-Term Efficay and Safety|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||Discover the Taltz Difference-Virtual Deck|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||A Different IL-17A Antagonist for the Treatment of Psoriatic Arthritis and Axial Spondyloarthritis PP-IX-US-384|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||What Sets Taltz Apart? An Overview Of LongTerm Efficacy and Safety + Pediatric Chapter.|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||What Sets Taltz Apart? An Overview of Long-Term Efficacy & Safety|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||What Sets Taltz Apart? An Overview of Long Term Safety|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||Understanding Axial Spondyloarthritis:  A practical approach to understanding the disease|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||Core Deck + no additional Chapter (4547)|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||Core Deck + H2H Tremfya Chapter (4547)|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||Core Deck + PsA Chapter (4547)|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||Core Deck + Pediatrics Chapter (4547)|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||Taltz: See the Difference - An Overview of Long-Term Efficacy and Safety|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||Core Deck + Recapture Chapter (4547)|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||See the Difference - An Overview of Long-Term Efficacy and Safety|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||Taltz: See the Difference|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||Taltz: A COAST-to-COAST Treatment for the Spectrum of axSpA (AS and nr-axSpA)|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||Taltz: The SPIRIT of Discovery in PsA|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||Taltz Spotlight Session: 6 Clinical trials Spanning 3 Indications|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||Examine Taltz: A Review of Real-World Patient Cases|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||Understanding Axial Spondyloarthritis: A Practical Approach to Understanding the Disease.|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||Review of Taltz Real World Patient Cases|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||Taltz:  See the Difference  An Overview of Long-term Efficacy and Safety|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||See the Difference  An Overview of Long-term Efficacy and Safety|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||See the Difference -An Overview of Long-Term Efficacy and Safety|||GENERAL||ACTIVE|12/31/2022||
TALTZ|P2P||Taltz- See the Difference|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||Taltz Spotlight Session: 6 Clinical Trials Spanning 8 Indications|||GENERAL||ACTIVE|12/31/2022||
TRULICITY|P2P||CV - TrulicityÂ®: A Once-Weekly GLP-1 RA for Adults with Type 2 Diabetes and CVD or CV Risk Factors|||GENERAL||ACTIVE|12/31/2022||
TRULICITY|P2P||FULL DECK PREFER BASAL - TrulicityÂ®: A Clinical Alternative to Consider Before Initiating Basal Insulin|||GENERAL||ACTIVE|12/31/2022||
TRULICITY|P2P||ABBREVIATED DECK CHOOSE GLP1 - TrulicityÂ®: Clinical Considerations When Choosing a GLP-1 RA|||GENERAL||ACTIVE|12/31/2022||
TRULICITY|P2P||FULL DECK CHOOSE GLP1 - TrulicityÂ®: Clinical Considerations When Choosing a GLP-1 RA|||GENERAL||ACTIVE|12/31/2022||
TRULICITY|P2P||FULL DECK CV - TrulicityÂ®: A Detailed Review of the Cardiovascular Outcomes (REWIND) Trial|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||Head-to-Head Clinical Trail Data: An IL-17A Antagonist vs HUMIRA|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||DCNP Practice to Pass: Taltz Product Theater|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIASIS|P2P||Taltz- See the Difference + Ped|||GENERAL||ACTIVE|12/31/2022||
TRULICITY|P2P||TrulicityÂ®: A Clinical Alternative to Consider Before Initiating Basal Insulin|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||Once-Weekly TrulicityÂ®: For Your Long-Term Care Residents with Type 2 Diabetes|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||TrulicityÂ®: Clinical Considerations When Choosing a GLP-1 RA (PP-DG-US-3835)|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||TrulicityÂ®: A Detailed Review of the Cardiovascular Outcomes (REWIND) Trial (abbreviated)|||NA||ACTIVE|12/31/2022||
VERZENIO EBC|P2P||First & Only Explore data for a CDK4&6 inhibitor FDA-approved in HR+, HER2- breast cancer in both the adjuvant and certain metastatic settings|||EFFICACY||ACTIVE|12/31/2022||
VERZENIO EBC|P2P||First & Only: Explore data for a CDK4&6 inhibitor FDA-approved in HR+, HER2- breast cancer in both the adjuvant and certain metastatic settings|||EFFICACY||ACTIVE|12/31/2022||
VERZENIO EBC|P2P||Explore data for a CDK4 & 6 inhibitor FDA-approved in HR+, HER2- breast cancer in both the adjuvant and certain metastasic setting|||EFFICACY||ACTIVE|12/31/2022||
VERZENIO EBC|P2P||A closer look at data for a CDK4 & 6 inhibitor (c) Lilly USA, LLC 2021. All rights reserved.|||EFFICACY||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||Understanding Axial Spondloarthritis â€“ A Practical Approach to Understanding the Disease|||GENERAL||ACTIVE|12/31/2022||
TALTZ_PSORIATIC ARTHRITIS|P2P||Examine Taltz â€“ A Review of Real World Patient Cases|||GENERAL||ACTIVE|12/31/2022||
TRULICITY|P2P||ABBREVIATED DECK CV - TrulicityÂ®: A Detailed Review of the Cardiovascular Outcomes (REWIND) Trial|||NA||ACTIVE|12/31/2022||
TRULICITY|P2P||FULL DECK SLIDE DECK_TRULICITY CHOOSE GLP-1_Clinical Considerations When Choosing a GLP-1 RA (PP-DG-US-3835)|||NA||ACTIVE|12/31/2022||
VERZENIO EBC|P2P||Verzenio Modular Onc Deck|||EFFICACY||ACTIVE|12/31/2022||
TALTZ|P2P||Head to Head Clinical Trail Data: An IL-17A Antagonist vs HUMIRA® (adalimumab)|||GENERAL||ACTIVE|12/31/2022||
TALTZ|P2P||core deck + humira h2h|||GENERAL||ACTIVE|12/31/2022||
TALTZ|P2P||AOCD Product Theatre Taltz|||GENERAL||ACTIVE|12/31/2022||
RETEVMO|P2P||Retevmo (selpercatinib): A precision-based therapy for certain RET-driven cancers  - Focus on Metastatic NSCLC|||GENERAL||ACTIVE|12/31/2022||Lung
RETEVMO|P2P||Retevmo (selpercatinib): A precision-based therapy for certain RET-driven cancers  - Focus on Metastatic NSCLC|||GENERAL||ACTIVE|12/31/2022||Lung
RETEVMO|P2P||Retevmo Selpercatinib: The Precision Oncology Treatment Specifically for Patients with Certain  RET-Driven  Cancers|||GENERAL||ACTIVE|12/31/2022||Overall
RETEVMO|P2P||Retevmo Selpercatinib: The Precision Oncology Treatment Specifically for Patients with Certain  RET-Driven Cancers|||GENERAL||ACTIVE|12/31/2022||Overall
RETEVMO|P2P||Retevmo Selpercatinib: The Precision Oncology Treatment Specifically for Patients with Certain  RET-Driven Cancers: Focus on Advanced or Metastatic Thyroid Cancer|||GENERAL||ACTIVE|12/31/2022||Thyroid
RETEVMO|P2P||Retevmo Selpercatinib: The Precision Oncology Treatment Specifically for Patients with Certain  RET-Driven Cancers: Focus on Advanced or Metastatic Thyroid Cancer|||GENERAL||ACTIVE|12/31/2022||Thyroid
RETEVMO|P2P||Retevmo Selpercatinib: The Precision Oncology Treatment Specifically for Patients with Certain RET-Driven Cancers|||GENERAL||ACTIVE|12/31/2022||Overall
RETEVMO|P2P||Retevmoâ„¢ (selpercatinib): The First Precision Oncology Treatment Specifically for Patients with Certain RET-Driven Cancers|||GENERAL||ACTIVE|12/31/2022||Overall
RETEVMO|P2P||RetevmoÂ® (selpercatinib) A precision-based therapy for certain RET-driven cancers|||GENERAL||ACTIVE|12/31/2022||Overall
RETEVMO|P2P||RetevmoÂ® (selpercatinib) A precision-based therapy for certain RET-driven cancers-Focus on Advanced or Metastatic Thyroid Cancer|||GENERAL||ACTIVE|12/31/2022||Thyroid
RETEVMO|P2P||RetevmoÂ® (selpercatinib) A precision-based therapy for certain RET-driven cancers-Focus on Advanced or Metastatic Thyroid Cancer|||GENERAL||ACTIVE|12/31/2022||Thyroid
RETEVMO|P2P||RetevmoÂ® (selpercatinib) A precision-based therapy for certain RET-driven cancers-Focus on Metastatic NSCLC|||GENERAL||ACTIVE|12/31/2022||Lung
RETEVMO|P2P||RetevmoÂ® (selpercatinib) A precision-based therapy for certain RET-driven cancers-Focus on Metastatic NSCLC|||GENERAL||ACTIVE|12/31/2022||Lung
RETEVMO|P2P||TAKE ACTION: Tailored Treatment Options for Patients With Certain Actionable Genomic Alterations in mNSCLC|||GENERAL||ACTIVE|12/31/2022||Lung
RETEVMO|P2P||The First Precision Oncology Treatment Specifically for Patients with Certain RET-Driven Cancers|||GENERAL||ACTIVE|12/31/2022||Overall
