PARAMETER_TYPE|PARAMETER_VALUE|CONFIG_TYPE|CONFIG_VALUE|ATTRIBUTE_NAME1|ATTRIBUTE_VALUE1|ACTIVE|DESCRIPTION|ATTRIBUTE_NAME2|ATTRIBUTE_VALUE2|ATTRIBUTE_NAME3|ATTRIBUTE_VALUE3
NBA_HCP_LEVEL_CONSTRAINT|VERMONT_LEVEL_CONSTRAINT|CONSENT|VERMONT|CHANNEL|EDH_PROFLOW_EDMU|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|VERMONT_LEVEL_CONSTRAINT|CONSENT|VERMONT|CHANNEL|EDH_PROFLOW_RDMU|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|VERMONT_LEVEL_CONSTRAINT|CONSENT|VERMONT|CHANNEL|EDH_PROFLOW_WDMU|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|VERMONT_LEVEL_CONSTRAINT|CONSENT|VERMONT|CHANNEL|EPOCRATES_ALERT|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|VERMONT_LEVEL_CONSTRAINT|CONSENT|VERMONT|CHANNEL|MEDSCAPE_ALERT|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|VERMONT_LEVEL_CONSTRAINT|CONSENT|VERMONT|CHANNEL|MEDSCAPE_BRANDSPOT|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|VERMONT_LEVEL_CONSTRAINT|CONSENT|VERMONT|CHANNEL|MEDSCAPE_EMAIL|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|VERMONT_LEVEL_CONSTRAINT|CONSENT|VERMONT|CHANNEL|MEDSCAPE_POC|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_LEVEL_CONSTRAINT|VERMONT_LEVEL_CONSTRAINT|CONSENT|VERMONT|CHANNEL|NUMEDIS_MDMINUTE|Y|Update min-max constraint for given channel in HCP LEVEL CONSTRAINT||||
NBA_HCP_SEGMENT_MAPPING|TALTZ_PSORIASIS|HCP_SEGMENT|CRITICAL|HCP_SEGMENT|CRITICAL|Y|NBA HCP SEGMENT MAPPING||||
NBA_HCP_SEGMENT_MAPPING|TALTZ_PSORIASIS|HCP_SEGMENT|HIGH|HCP_SEGMENT|HIGH|Y|NBA HCP SEGMENT MAPPING||||
NBA_HCP_SEGMENT_MAPPING|TALTZ_PSORIASIS|HCP_SEGMENT|LOW|HCP_SEGMENT|LOW|Y|NBA HCP SEGMENT MAPPING||||
NBA_HCP_SEGMENT_MAPPING|TALTZ_PSORIASIS|HCP_SEGMENT|MEDIUM|HCP_SEGMENT|MEDIUM|Y|NBA HCP SEGMENT MAPPING||||
NBA_HCP_SEGMENT_MAPPING|TALTZ_PSORIASIS|HCP_SEGMENT|NON_TARGETS|HCP_SEGMENT|NON_TARGETS|Y|NBA HCP SEGMENT MAPPING||||
NBA_HCP_SEGMENT_MAPPING|TALTZ_PSORIASIS|HCP_SEGMENT|NON_TARGET|HCP_SEGMENT|NON_TARGET|Y|NBA HCP SEGMENT MAPPING||||
NBA_HCP_SEGMENT_MAPPING|TALTZ_PSORIASIS|HCP_SEGMENT|UNKNOWN|HCP_SEGMENT|UNKNOWN|Y|NBA HCP SEGMENT MAPPING||||
NBA_HCP_SEGMENT_MAPPING|TALTZ_PSORIATIC ARTHRITIS|HCP_SEGMENT|CRITICAL|HCP_SEGMENT|CRITICAL|Y|NBA HCP SEGMENT MAPPING||||
NBA_HCP_SEGMENT_MAPPING|TALTZ_PSORIATIC ARTHRITIS|HCP_SEGMENT|HIGH|HCP_SEGMENT|HIGH|Y|NBA HCP SEGMENT MAPPING||||
NBA_HCP_SEGMENT_MAPPING|TALTZ_PSORIATIC ARTHRITIS|HCP_SEGMENT|LOW|HCP_SEGMENT|LOW|Y|NBA HCP SEGMENT MAPPING||||
NBA_HCP_SEGMENT_MAPPING|TALTZ_PSORIATIC ARTHRITIS|HCP_SEGMENT|MEDIUM|HCP_SEGMENT|MEDIUM|Y|NBA HCP SEGMENT MAPPING||||
NBA_HCP_SEGMENT_MAPPING|TALTZ_PSORIATIC ARTHRITIS|HCP_SEGMENT|NON_TARGETS|HCP_SEGMENT|NON_TARGETS|Y|NBA HCP SEGMENT MAPPING||||
NBA_HCP_SEGMENT_MAPPING|TALTZ_PSORIATIC ARTHRITIS|HCP_SEGMENT|NON_TARGET|HCP_SEGMENT|NON_TARGET|Y|NBA HCP SEGMENT MAPPING||||
NBA_HCP_SEGMENT_MAPPING|TALTZ_PSORIATIC ARTHRITIS|HCP_SEGMENT|UNKNOWN|HCP_SEGMENT|UNKNOWN|Y|NBA HCP SEGMENT MAPPING||||
OPT_PREFRENCE|HIBBERT|TACTIC|CO_PAY_CARDS|||Y|DISTINCT VALUE OF TACTIC FROM HIBBERT||||
OPT_PREFRENCE|HIBBERT|TACTIC|DIRECT_MAIL|||Y|DISTINCT VALUE OF TACTIC FROM HIBBERT||||
OPT_PREFRENCE|HIBBERT|TACTIC|EMAIL|||Y|DISTINCT VALUE OF TACTIC FROM HIBBERT||||
OPT_PREFRENCE|HIBBERT|TACTIC|E_LEARNING|||Y|DISTINCT VALUE OF TACTIC FROM HIBBERT||||
OPT_PREFRENCE|HIBBERT|TACTIC|PDRP|||Y|DISTINCT VALUE OF TACTIC FROM HIBBERT||||
OPT_PREFRENCE|HIBBERT|TACTIC|SAMPLES|||Y|DISTINCT VALUE OF TACTIC FROM HIBBERT||||
OPT_PREFRENCE|HIBBERT|TACTIC|SURVEY|||Y|DISTINCT VALUE OF TACTIC FROM HIBBERT||||
OPT_PREFRENCE|HIBBERT|TACTIC|VOUCHERS|||Y|DISTINCT VALUE OF TACTIC FROM HIBBERT||||
RESP CODE MAPPING||US1U|ALZ_ADC|||Y|RESP CODE SLEEVE MAPPING|TG_INACTIVE|||
RESP CODE MAPPING||US6L|GI_BIAD_SL1|||N|RESP CODE SLEEVE MAPPING|TG_ACTIVE|||
RESP CODE MAPPING||US6M|GI_BIAD_SL2|||N|RESP CODE SLEEVE MAPPING|TG_ACTIVE|||
RESP CODE MAPPING||US6N|GI_UNAD_SL|||N|RESP CODE SLEEVE MAPPING|TG_ACTIVE|||
RESP CODE MAPPING||US7P|ONC_PORTFOLIO|||Y|RESP CODE SLEEVE MAPPING|TG_INACTIVE|||
RESP CODE MAPPING||US8D|CMH_TERR_1|||Y|RESP CODE SLEEVE MAPPING|TG_ACTIVE|||
RESP CODE MAPPING||US8E|CMH_TERR_2|||Y|RESP CODE SLEEVE MAPPING|TG_ACTIVE|||
RESP CODE MAPPING||US8F|CMH_UNAD_TERR|||Y|RESP CODE SLEEVE MAPPING|TG_ACTIVE||| 
RESP CODE MAPPING||USV4|Derm_1|||Y|RESP CODE SLEEVE MAPPING|TG_ACTIVE|||
RESP CODE MAPPING||USV5|Derm_2|||Y|RESP CODE SLEEVE MAPPING|TG_ACTIVE|||
RESP CODE MAPPING||USV6|Rheum_1|||Y|RESP CODE SLEEVE MAPPING|TG_ACTIVE|||
RESP CODE MAPPING||USV7|Rheum_2|||Y|RESP CODE SLEEVE MAPPING|TG_ACTIVE|||
RESP CODE MAPPING||USV8|DERM_RHEUM_HYB|||Y|RESP CODE SLEEVE MAPPING|TG_ACTIVE|||
SERVICE_CALL_ACTIVATION||US1U|ALZ_ADC|||Y|Activating the service call for given salesforce||||
SERVICE_CALL_ACTIVATION||US6L|GI_BIAD_SL1|||N|Activating the service call for given salesforce||||
SERVICE_CALL_ACTIVATION||US6M|GI_BIAD_SL2|||N|Activating the service call for given salesforce||||
SERVICE_CALL_ACTIVATION||US6N|GI_UNAD_SL|||N|Activating the service call for given salesforce||||
SERVICE_CALL_ACTIVATION||US7P|ONC_PORTFOLIO|||Y|Activating the service call for given salesforce||||
SERVICE_CALL_ACTIVATION||US8D|CMH_TERR_1|||N|Activating the service call for given salesforce||||
SERVICE_CALL_ACTIVATION||US8E|CMH_TERR_2|||N|Activating the service call for given salesforce||||
SERVICE_CALL_ACTIVATION||US8F|CMH_UNAD_TERR|||N|Activating the service call for given salesforce||||  
SERVICE_CALL_ACTIVATION||USV4|Derm_1|||N|Activating the service call for given salesforce||||
SERVICE_CALL_ACTIVATION||USV5|Derm_2|||N|Activating the service call for given salesforce||||
SERVICE_CALL_ACTIVATION||USV6|Rheum_1|||N|Activating the service call for given salesforce||||
SERVICE_CALL_ACTIVATION||USV7|Rheum_2|||N|Activating the service call for given salesforce||||
SERVICE_CALL_ACTIVATION||USV8|DERM_RHEUM_HYB|||N|Activating the service call for given salesforce||||
SF FREQUENCY MAPPING|US1U|ALZ_ADC|FREQ|M||Y|SF FREQUENCY MAPPING||||
SF FREQUENCY MAPPING|US6L|GI_BIAD_SL1|FREQ|Q||N|SF FREQUENCY MAPPING||||
SF FREQUENCY MAPPING|US6M|GI_BIAD_SL2|FREQ|Q||N|SF FREQUENCY MAPPING||||
SF FREQUENCY MAPPING|US6N|GI_UNAD_SL|FREQ|Q||N|SF FREQUENCY MAPPING||||
SF FREQUENCY MAPPING|US7P|ONC_PORTFOLIO|FREQ|Q|CALL|Y|SF FREQUENCY MAPPING||||
SF FREQUENCY MAPPING|US8D|CMH_TERR_1|FREQ|M||Y|SF FREQUENCY MAPPING||||
SF FREQUENCY MAPPING|US8E|CMH_TERR_2|FREQ|M||Y|SF FREQUENCY MAPPING||||
SF FREQUENCY MAPPING|US8F|CMH_UNAD_TERR|FREQ|M||Y|SF FREQUENCY MAPPING||||
SF FREQUENCY MAPPING|USV4|Derm_1|FREQ|M||Y|SF FREQUENCY MAPPING||||
SF FREQUENCY MAPPING|USV5|Derm_2|FREQ|M||Y|SF FREQUENCY MAPPING||||
SF FREQUENCY MAPPING|USV6|Rheum_1|FREQ|M||Y|SF FREQUENCY MAPPING||||
SF FREQUENCY MAPPING|USV7|Rheum_2|FREQ|M||Y|SF FREQUENCY MAPPING||||
SF FREQUENCY MAPPING|USV8|DERM_RHEUM_HYB|FREQ|M||Y|SF FREQUENCY MAPPING||||
SLEEVE MAPPING|US_304528|DERM_RHEUM_HYB|DERM_RHEUM_HYB|PRIORITY|1|Y|PRODUCT SLEEVE MAPPING AND PRIORITY||||
SLEEVE MAPPING|US_304528|DERM|DERM|PRIORITY|1|Y|PRODUCT SLEEVE MAPPING AND PRIORITY||||
SLEEVE MAPPING|US_304528|Derm_1|Derm_1|PRIORITY|1|Y|PRODUCT SLEEVE MAPPING AND PRIORITY||||
SLEEVE MAPPING|US_304528|Derm_2|Derm_2|PRIORITY|1|Y|PRODUCT SLEEVE MAPPING AND PRIORITY||||
SLEEVE MAPPING|US_304528|PR_BIOMED_SPEC|PR_BIOMED_SPEC|PRIORITY|1|Y|PRODUCT SLEEVE MAPPING AND PRIORITY|| ||
SLEEVE MAPPING|US_304528|PR_BIOMED|PR_BIOMED|PRIORITY|1|Y|PRODUCT SLEEVE MAPPING AND PRIORITY||||
SLEEVE MAPPING|US_304528|RHEUM|RHEUM|PRIORITY|1|Y|PRODUCT SLEEVE MAPPING AND PRIORITY||||
SLEEVE MAPPING|US_304528|Rheum_1|Rheum_1|PRIORITY|1|Y|PRODUCT SLEEVE MAPPING AND PRIORITY||||
SLEEVE MAPPING|US_304528|Rheum_2|Rheum_2|PRIORITY|1|Y|PRODUCT SLEEVE MAPPING AND PRIORITY||||
SLEEVE MAPPING|US_304547|DERM_RHEUM_HYB|DERM_RHEUM_HYB|PRIORITY|1|Y|PRODUCT SLEEVE MAPPING AND PRIORITY||||
SLEEVE MAPPING|US_304547|DERM|DERM|PRIORITY|1|Y|PRODUCT SLEEVE MAPPING AND PRIORITY||||
SLEEVE MAPPING|US_304547|Derm_1|Derm_1|PRIORITY|1|Y|PRODUCT SLEEVE MAPPING AND PRIORITY||||
SLEEVE MAPPING|US_304547|Derm_2|Derm_2|PRIORITY|1|Y|PRODUCT SLEEVE MAPPING AND PRIORITY||||
SLEEVE MAPPING|US_304547|PR_BIOMED_SPEC|PR_BIOMED_SPEC|PRIORITY|1|Y|PRODUCT SLEEVE MAPPING AND PRIORITY||||
SLEEVE MAPPING|US_304547|PR_BIOMED|PR_BIOMED|PRIORITY|1|Y|PRODUCT SLEEVE MAPPING AND PRIORITY||||
SLEEVE MAPPING|US_304547|RHEUM|RHEUM|PRIORITY|1|Y|PRODUCT SLEEVE MAPPING AND PRIORITY||||
SLEEVE MAPPING|US_304547|Rheum_1|Rheum_1|PRIORITY|1|Y|PRODUCT SLEEVE MAPPING AND PRIORITY||||
SLEEVE MAPPING|US_304547|Rheum_2|Rheum_2|PRIORITY|1|Y|PRODUCT SLEEVE MAPPING AND PRIORITY||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|ACCESS OR FORMULARY|CONTENT_TYPE_ID|ACCESS_FORMULARY|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|ACCESS/FORMULARY|CONTENT_TYPE_ID|ACCESS_FORMULARY|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|ACCESS_FORMULARY|CONTENT_TYPE_ID|ACCESS_FORMULARY|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|ADHERENCE|CONTENT_TYPE_ID|ADHERENCE|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|ALL|CONTENT_TYPE_ID|NA|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|CORPORATE COMMUNICATION|CONTENT_TYPE_ID|CORPORATE_COMMUNICATION|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|CORPORATE_COMMUNICATION|CONTENT_TYPE_ID|CORPORATE_COMMUNICATION|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|DEVICE|CONTENT_TYPE_ID|DEVICE|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|DIAGNOSTIC|CONTENT_TYPE_ID|DIAGNOSTIC|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|DISEASE STATE|CONTENT_TYPE_ID|DISEASE_STATE|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|DISEASE_STATE|CONTENT_TYPE_ID|DISEASE_STATE|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|DOSING|CONTENT_TYPE_ID|DOSING|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|EASE OF ADMINISTRATION|CONTENT_TYPE_ID|EASE_OF_ADMINISTRATION|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|EASE_OF_ADMINISTRATION|CONTENT_TYPE_ID|EASE_OF_ADMINISTRATION|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|EFFICACY|CONTENT_TYPE_ID|EFFICACY|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|GENERAL|CONTENT_TYPE_ID|NA|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|GUIDELINES|CONTENT_TYPE_ID|GUIDELINES|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|INITIATION|CONTENT_TYPE_ID|INITIATION|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|MECHANISM OF ACTION|CONTENT_TYPE_ID|MOA|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|MOA|CONTENT_TYPE_ID|MOA|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|N/A|CONTENT_TYPE_ID|NA|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|NA|CONTENT_TYPE_ID|NA|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|OPERATIONAL LOGISTICS|CONTENT_TYPE_ID|OPERATIONAL_LOGISTICS|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|PATIENT AFFORDABILITY|CONTENT_TYPE_ID|PATIENT_AFFORDABILITY|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|PATIENT OR CUSTOMER SUPPORT|CONTENT_TYPE_ID|PATIENT_CUSTOMER_SUPPORT|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|PATIENT TYPE OR IDENTIFICATION|CONTENT_TYPE_ID|PATIENT_TYPE_IDENTIFICATION|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|PATIENT TYPE/IDENTIFICATION|CONTENT_TYPE_ID|PATIENT_TYPE_IDENTIFICATION|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|PATIENT/CUSTOMER SUPPORT|CONTENT_TYPE_ID|PATIENT_CUSTOMER_SUPPORT|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|PATIENT_AFFORDABILITY|CONTENT_TYPE_ID|PATIENT_AFFORDABILITY|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|PATIENT_CUSTOMER_SUPPORT|CONTENT_TYPE_ID|PATIENT_CUSTOMER_SUPPORT|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|PATIENT_TYPE_IDENTIFICATION|CONTENT_TYPE_ID|PATIENT_TYPE_IDENTIFICATION|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|PRODUCT ATTRIBUTES|CONTENT_TYPE_ID|PRODUCT_ATTRIBUTES|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|PRODUCT_ATTRIBUTES|CONTENT_TYPE_ID|PRODUCT_ATTRIBUTES|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|REAL WORLD EVIDENCE|CONTENT_TYPE_ID|REAL_WORLD_EVIDENCE|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|REAL_WORLD_EVIDENCE|CONTENT_TYPE_ID|REAL_WORLD_EVIDENCE|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|RESOURCES|CONTENT_TYPE_ID|RESOURCES|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|SAFETY|CONTENT_TYPE_ID|SAFETY|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|STUDY DESIGN|CONTENT_TYPE_ID|STUDY_DESIGN|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|STUDY_DESIGN|CONTENT_TYPE_ID|STUDY_DESIGN|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|TREATMENT LANDSCAPES|CONTENT_TYPE_ID|TREATMENT_LANDSCAPE|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|TREATMENT LANDSCAPE|CONTENT_TYPE_ID|TREATMENT_LANDSCAPE|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|UNMET NEED|CONTENT_TYPE_ID|UNMET_NEED|Y|NBA SOA MESSAGE TYPE||||
SOA_MESSAGE_TYPE|SOA|MESSAGE_TYPE|UNMET_NEED|CONTENT_TYPE_ID|UNMET_NEED|Y|NBA SOA MESSAGE TYPE||||
TACTIC_ASSIGNMENT_CHANNEL_MAPPING||DATA_SOURCE_CODE|DOXIMITY|PLATFORM|DOCNEWS ALERT|Y|Data_source_code to channel mapping|Channel|DOXIMITY_ALERT||
TACTIC_ASSIGNMENT_CHANNEL_MAPPING||DATA_SOURCE_CODE|DOXIMITY|PLATFORM|DOCSPOT|Y|Data_source_code to channel mapping|Channel|DOXIMITY_DOCSPOT||
TACTIC_ASSIGNMENT_CHANNEL_MAPPING||DATA_SOURCE_CODE|EPOCRATES|PLATFORM|DOCALERT|Y|Data_source_code to channel mapping|Channel|EPOCRATES_ALERT||
TACTIC_ASSIGNMENT_CHANNEL_MAPPING||DATA_SOURCE_CODE|EVERYDAY HEALTH MEDIA||||||||
TACTIC_ASSIGNMENT_CHANNEL_MAPPING||DATA_SOURCE_CODE|MEDSCAPE|PLATFORM|BRAND ALERT|Y|Data_source_code to channel mapping|Channel|MEDSCAPE_ALERT||
TACTIC_ASSIGNMENT_CHANNEL_MAPPING||DATA_SOURCE_CODE|MEDSCAPE|PLATFORM|BRANDSPOT|Y|Data_source_code to channel mapping|Channel|MEDSCAPE_BRANDSPOT||
TACTIC_ASSIGNMENT_CHANNEL_MAPPING||DATA_SOURCE_CODE|MEDSCAPE|PLATFORM|EMAIL|Y|Data_source_code to channel mapping|Channel|MEDSCAPE_EMAIL||
TACTIC_ASSIGNMENT_CHANNEL_MAPPING||DATA_SOURCE_CODE|MEDSCAPE|PLATFORM|POINT OF CONTACT|Y|Data_source_code to channel mapping|Channel|MEDSCAPE_POC||
TACTIC_ASSIGNMENT_CHANNEL_MAPPING||DATA_SOURCE_CODE|NUMEDIS|PLATFORM|MD MINUTE - EMAIL|Y|Data_source_code to channel mapping|Channel|NUMEDIS_MDMINUTE||
TACTIC_ASSIGNMENT_CHANNEL_MAPPING||DATA_SOURCE_CODE|SFMC|PLATFORM|LILLY SFMC|Y|Data_source_code to channel mapping|Channel|HQ_EMAIL||
TACTIC_ASSIGNMENT_CHANNEL_MAPPING||DATA_SOURCE_CODE|VEEVA_EMAIL|PLATFORM|EMAIL|Y|Data_source_code to channel mapping|Channel|VEEVA_EMAIL||
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|1003344|TALTZ_EMAIL_TEMPLATE_ID|1003344|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|RHEUM|||
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|1016260|TALTZ_EMAIL_TEMPLATE_ID|1016260|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|RHEUM|||
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|1016268|TALTZ_EMAIL_TEMPLATE_ID|1016268|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|DERM|||
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|1021690|TALTZ_EMAIL_TEMPLATE_ID|1021690|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|RHEUM|||
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|1021695|TALTZ_EMAIL_TEMPLATE_ID|1021695|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|RHEUM|||
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|1059265|TALTZ_EMAIL_TEMPLATE_ID|1059265|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|RHEUM|||
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|1077386|TALTZ_EMAIL_TEMPLATE_ID|1077386|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|RHEUM|||
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|1086189|TALTZ_EMAIL_TEMPLATE_ID|1086189|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|RHEUM|||
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|1091374|TALTZ_EMAIL_TEMPLATE_ID|1091374|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|RHEUM|||
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|1121857|TALTZ_EMAIL_TEMPLATE_ID|1121857|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|RHEUM|||
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|1121867|TALTZ_EMAIL_TEMPLATE_ID|1121867|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|RHEUM|||
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|1152308|TALTZ_EMAIL_TEMPLATE_ID|1152308|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|RHEUM|||
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|1155370|TALTZ_EMAIL_TEMPLATE_ID|1155370|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|DERM|||
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|1167602|TALTZ_EMAIL_TEMPLATE_ID|1167602|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|RHEUM|||
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|1189455|TALTZ_EMAIL_TEMPLATE_ID|1189455|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|RHEUM|||
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|1265721|TALTZ_EMAIL_TEMPLATE_ID|1265721|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|RHEUM|||
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|1314131|TALTZ_EMAIL_TEMPLATE_ID|1314131|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|RHEUM|||
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|1324582_1117935|TALTZ_EMAIL_TEMPLATE_ID|1324582|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|DERM|||
TALTZ_CONTENT_ID_TEMPLATE_ID_MAPPING|NBA|EMAIL_TEMPLATE_ID|1324582_937835|TALTZ_EMAIL_TEMPLATE_ID|1324582|Y|CONTENT ID AND EMAIL TEMPLATE ID MAPPING|DERM|||
