verso_tactic_id|utm_tag|verso_campaign_id|third_party_program_id|subject_line|preheader|link|link_location|data_source_code|delivery_source|delivery_source_type|contact_type|platform|tactic_description|approved_job_id|tactic_expiration_date|tactic_retirement_date|primary_category|secondary_category|percent_population|tactic_start_date|tactic_end_date|offertype|content_tag|franchise|geography|product|disease_state_indication|customer_type|customer_segment|department|campaign_name|execution_path|primary_subcategory|secondary_subcategory|document_status|tactic_resend|content_testing|AEM_Variation_ID|send_type|groups|product_id
EHR_PP-ZP-US-1631_12692_01|https://zepbound.lilly.com/hcp/getting-patients-started?utm_source=DOC!EHR_PP-ZP-US-1631_12692_01&utm_medium=DOCEREE&utm_campaign=USA-ZEP-OBE-RETL-BSE-EHR-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-EHR-01012025||NA||https://zepbound.lilly.com/hcp/getting-patients-started|NA|DOCEREE|DOCEREE|EHR|SAVINGS CARD|COPAY CARD|PP-ZP-US-1631-Affordability Banner|PP-ZP-US-1631|12-31-2025|12-31-2025|PATIENT AFFORDABILITY|PATIENT AFFORDABILITY||04-15-2025|12-30-2025|BROCHURE/PRESENTATION|GET STARTED|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base EHR 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
EHR_PP-ZP-US-1654_12554_01|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=OTX!EHR_PP-ZP-US-1654_12554_01&utm_medium=OPTIMIZERX&utm_campaign=USA-ZEP-OBE-RETL-BSE-EHR-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-EHR-01012025||NA||https://zepbound.lilly.com/hcp/coverage-savings|NA|OPTIMIZERX|OPTIMIZERX|EHR|BANNER ADS|PATIENT CHART|PP-ZP-US-1654-HCP Vial Banner|PP-ZP-US-1654|02-28-2027|02-28-2027|DEVICE|INITIATION||03-27-2025|12-30-2025|BROCHURE/PRESENTATION|Learn about vial|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base EHR 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
EHR_PP-ZP-US-1654_12554_02|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=OTX!EHR_PP-ZP-US-1654_12554_02&utm_medium=OPTIMIZERX&utm_campaign=USA-ZEP-OBE-RETL-BSE-EHR-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-EHR-01012025||NA||https://zepbound.lilly.com/hcp/coverage-savings|NA|OPTIMIZERX|OPTIMIZERX|EHR|BANNER ADS|PATIENT CHART|PP-ZP-US-1654-HCP Vial Banner|PP-ZP-US-1654|02-28-2027|02-28-2027|DEVICE|INITIATION||03-27-2025|12-30-2025|BROCHURE/PRESENTATION|Learn about vial|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base EHR 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
EHR_PP-ZP-US-1654_12555_01|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=RXT!EHR_PP-ZP-US-1654_12555_01&utm_medium=RXNT&utm_campaign=USA-ZEP-OBE-RETL-BSE-EHR-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-EHR-01012025||NA||https://zepbound.lilly.com/hcp/coverage-savings|NA|RXNT|RXNT|EHR|BANNER ADS|PATIENT CHART|PP-ZP-US-1654-HCP Vial Banner|PP-ZP-US-1654|02-28-2027|02-28-2027|DEVICE|INITIATION||03-27-2025|12-30-2025|BROCHURE/PRESENTATION|Learn about vial|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base EHR 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
EHR_PP-ZP-US-1654_12555_02|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=RXT!EHR_PP-ZP-US-1654_12555_02&utm_medium=RXNT&utm_campaign=USA-ZEP-OBE-RETL-BSE-EHR-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-EHR-01012025||NA||https://zepbound.lilly.com/hcp/coverage-savings|NA|RXNT|RXNT|EHR|BANNER ADS|PATIENT CHART|PP-ZP-US-1654-HCP Vial Banner|PP-ZP-US-1654|02-28-2027|02-28-2027|DEVICE|INITIATION||03-27-2025|12-30-2025|BROCHURE/PRESENTATION|Learn about vial|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base EHR 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
EHR_PP-ZP-US-1654_12556_01|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=CTX!EHR_PP-ZP-US-1654_12556_01&utm_medium=CONNECTIVERX&utm_campaign=USA-ZEP-OBE-RETL-BSE-EHR-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-EHR-01012025||NA||https://zepbound.lilly.com/hcp/coverage-savings|NA|CONNECTIVERX|CONNECTIVERX|EHR|BANNER ADS|eRX|PP-ZP-US-1654-HCP Vial Banner|PP-ZP-US-1654|02-28-2027|02-28-2027|DEVICE|INITIATION||03-27-2025|12-30-2025|BROCHURE/PRESENTATION|Learn about vial|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base EHR 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
EHR_PP-ZP-US-1654_12556_02|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=CTX!EHR_PP-ZP-US-1654_12556_02&utm_medium=CONNECTIVERX&utm_campaign=USA-ZEP-OBE-RETL-BSE-EHR-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-EHR-01012025||NA||https://zepbound.lilly.com/hcp/coverage-savings|NA|CONNECTIVERX|CONNECTIVERX|EHR|BANNER ADS|eRX|PP-ZP-US-1654-HCP Vial Banner|PP-ZP-US-1654|02-28-2027|02-28-2027|DEVICE|INITIATION||03-27-2025|12-30-2025|BROCHURE/PRESENTATION|Learn about vial|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base EHR 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
EHR_PP-ZP-US-1654_12556_03|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=CTX!EHR_PP-ZP-US-1654_12556_03&utm_medium=CONNECTIVERX&utm_campaign=USA-ZEP-OBE-RETL-BSE-EHR-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-EHR-01012025||NA||https://zepbound.lilly.com/hcp/coverage-savings|NA|CONNECTIVERX|CONNECTIVERX|EHR|BANNER ADS|eRX|PP-ZP-US-1654-HCP Vial Banner|PP-ZP-US-1654|02-28-2027|02-28-2027|DEVICE|INITIATION|0|12-31-2024|12-30-2025|BROCHURE/PRESENTATION|Learn about vial|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base EHR 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
EHR_PP-ZP-US-1654_12556_04|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=CTX!EHR_PP-ZP-US-1654_12556_04&utm_medium=CONNECTIVERX&utm_campaign=USA-ZEP-OBE-RETL-BSE-EHR-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-EHR-01012025||NA||https://zepbound.lilly.com/hcp/coverage-savings|NA|CONNECTIVERX|CONNECTIVERX|EHR|BANNER ADS|eRX|PP-ZP-US-1654-HCP Vial Banner|PP-ZP-US-1654|02-28-2027|02-28-2027|DEVICE|INITIATION|0|12-31-2024|12-30-2025|BROCHURE/PRESENTATION|Learn about vial|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base EHR 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
EHR_PP-ZP-US-1654_12557_01|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=DOC!EHR_PP-ZP-US-1654_12557_01&utm_medium=DOCEREE&utm_campaign=USA-ZEP-OBE-RETL-BSE-EHR-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-EHR-01012025||NA||https://zepbound.lilly.com/hcp/coverage-savings|NA|DOCEREE|DOCEREE|EHR|BANNER ADS|PATIENT CHART|PP-ZP-US-1654-HCP Vial Banner|PP-ZP-US-1654|02-28-2027|02-28-2027|DEVICE|INITIATION||03-27-2025|12-30-2025|BROCHURE/PRESENTATION|Learn about vial|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base EHR 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
EHR_PP-ZP-US-1654_12557_02|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=DOC!EHR_PP-ZP-US-1654_12557_02&utm_medium=DOCEREE&utm_campaign=USA-ZEP-OBE-RETL-BSE-EHR-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-EHR-01012025||NA||https://zepbound.lilly.com/hcp/coverage-savings|NA|DOCEREE|DOCEREE|EHR|BANNER ADS|PATIENT CHART|PP-ZP-US-1654-HCP Vial Banner|PP-ZP-US-1654|02-28-2027|02-28-2027|DEVICE|INITIATION||03-27-2025|12-30-2025|BROCHURE/PRESENTATION|Learn about vial|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base EHR 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
EHR_PP-ZP-US-1654_12693_01|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=CTX!EHR_PP-ZP-US-1654_12693_01&utm_medium=CONNECTIVERX&utm_campaign=USA-ZEP-OBE-RETL-BSE-EHR-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-EHR-01012025||NA||https://zepbound.lilly.com/hcp/coverage-savings|NA|CONNECTIVERX|CONNECTIVERX|EHR|BANNER ADS|eRX|PP-ZP-US-1654-HCP Vial Banner|PP-ZP-US-1654|02-28-2027|02-28-2027|DEVICE|INITIATION||04-15-2025|12-30-2025|BROCHURE/PRESENTATION|Learn about vial|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base EHR 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
EHR_PP-ZP-US-1654_12693_02|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=CTX!EHR_PP-ZP-US-1654_12693_02&utm_medium=CONNECTIVERX&utm_campaign=USA-ZEP-OBE-RETL-BSE-EHR-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-EHR-01012025||NA||https://zepbound.lilly.com/hcp/coverage-savings|NA|CONNECTIVERX|CONNECTIVERX|EHR|BANNER ADS|eRX|PP-ZP-US-1654-HCP Vial Banner|PP-ZP-US-1654|02-28-2027|02-28-2027|DEVICE|INITIATION||04-15-2025|12-30-2025|BROCHURE/PRESENTATION||DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base EHR 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
EHR_PP-ZP-US-1654_12693_03|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=CTX!EHR_PP-ZP-US-1654_12693_03&utm_medium=CONNECTIVERX&utm_campaign=USA-ZEP-OBE-RETL-BSE-EHR-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-EHR-01012025||NA||https://zepbound.lilly.com/hcp/coverage-savings|NA|CONNECTIVERX|CONNECTIVERX|EHR|BANNER ADS|eRX|PP-ZP-US-1654-HCP Vial Banner|PP-ZP-US-1654|02-28-2027|02-28-2027|DEVICE|INITIATION|0|04-15-2025|12-30-2025|BROCHURE/PRESENTATION||DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base EHR 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
EHR_PP-ZP-US-1654_12693_04|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=CTX!EHR_PP-ZP-US-1654_12693_04&utm_medium=CONNECTIVERX&utm_campaign=USA-ZEP-OBE-RETL-BSE-EHR-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-EHR-01012025||NA||https://zepbound.lilly.com/hcp/coverage-savings|NA|CONNECTIVERX|CONNECTIVERX|EHR|BANNER ADS|eRX|PP-ZP-US-1654-HCP Vial Banner|PP-ZP-US-1654|02-28-2027|02-28-2027|DEVICE|INITIATION|0|04-15-2025|12-30-2025|BROCHURE/PRESENTATION||DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base EHR 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
EHR_PP-ZP-US-1654_12694_01|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=DOC!EHR_PP-ZP-US-1654_12694_01&utm_medium=DOCEREE&utm_campaign=USA-ZEP-OBE-RETL-BSE-EHR-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-EHR-01012025||NA||https://zepbound.lilly.com/hcp/coverage-savings|NA|DOCEREE|DOCEREE|EHR|BANNER ADS|PATIENT CHART|PP-ZP-US-1654-HCP Vial Banner|PP-ZP-US-1654|02-28-2027|02-28-2027|DEVICE|INITIATION||04-15-2025|12-30-2025|BROCHURE/PRESENTATION|Learn about vial|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base EHR 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
EHR_PP-ZP-US-1654_12694_02|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=DOC!EHR_PP-ZP-US-1654_12694_02&utm_medium=DOCEREE&utm_campaign=USA-ZEP-OBE-RETL-BSE-EHR-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-EHR-01012025||NA||https://zepbound.lilly.com/hcp/coverage-savings|NA|DOCEREE|DOCEREE|EHR|BANNER ADS|PATIENT CHART|PP-ZP-US-1654-HCP Vial Banner|PP-ZP-US-1654|02-28-2027|02-28-2027|DEVICE|INITIATION||04-15-2025|12-30-2025|BROCHURE/PRESENTATION||DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base EHR 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
EHR_PP-ZP-US-1848_12558_01|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=RXT!EHR_PP-ZP-US-1848_12558_01&utm_medium=RXNT&utm_campaign=USA-ZEP-OBE-RETL-BSE-EHR-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-EHR-01012025||NA||https://zepbound.lilly.com/hcp/coverage-savings|NA|RXNT|RXNT|EHR|SAVINGS CARD|COPAY CARD|PP-ZP-US-1848-Downloadable Savings PDF|PP-ZP-US-1848|12-31-2025|12-31-2025|ACCESS OR FORMULARY|NA||03-27-2025|06-30-2025|BROCHURE/PRESENTATION|Learn about vial|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base EHR 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
EHR_PP-ZP-US-1848_12559_01|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=CTX!EHR_PP-ZP-US-1848_12559_01&utm_medium=CONNECTIVERX&utm_campaign=USA-ZEP-OBE-RETL-BSE-EHR-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-EHR-01012025||NA||https://zepbound.lilly.com/hcp/coverage-savings|NA|CONNECTIVERX|CONNECTIVERX|EHR|BANNER ADS|SCRIPTGUIDE|PP-ZP-US-1848-Downloadable Savings PDF|PP-ZP-US-1848|12-31-2025|12-31-2025|ACCESS OR FORMULARY|NA||03-27-2025|09-30-2025|BROCHURE/PRESENTATION|Learn about vial|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base EHR 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
EHR_PP-ZP-US-1848_12560_01|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=DOC!EHR_PP-ZP-US-1848_12560_01&utm_medium=DOCEREE&utm_campaign=USA-ZEP-OBE-RETL-BSE-EHR-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-EHR-01012025||NA||https://zepbound.lilly.com/hcp/coverage-savings|NA|DOCEREE|DOCEREE|EHR|SAVINGS CARD|COPAY CARD|PP-ZP-US-1848-Downloadable Savings PDF|PP-ZP-US-1848|12-31-2025|12-31-2025|ACCESS OR FORMULARY|NA||03-27-2025|06-30-2025|BROCHURE/PRESENTATION|Learn about vial|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base EHR 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
EHR_PP-ZP-US-1848_12917_01|https://zepbound.lilly.com/hcp/coverage-savings?utm_source=RXT!EHR_PP-ZP-US-1848_12917_01&utm_medium=RXNT&utm_campaign=USA-ZEP-OBE-RETL-BSE-EHR-01012025&utm_term=BROCHURE/PRESENTATION|USA-ZEP-OBE-RETL-BSE-EHR-01012025||NA||https://zepbound.lilly.com/hcp/coverage-savings|NA|RXNT|RXNT|EHR|SAVINGS CARD|COPAY CARD|PP-ZP-US-1848-Downloadable Savings PDF|PP-ZP-US-1848|12-31-2025|12-31-2025|ACCESS OR FORMULARY|NA||03-27-2025|09-30-2025|BROCHURE/PRESENTATION|Learn about vial|DIABETES|USA|ZEPBOUND|OBESITY|HCP|NA|RETAIL|Zepbound Obesity Base EHR 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||708122_864874
LIL_PP-AD-US-0270_2687_01|https://www.timehidesalz.com/what-time-hides?section=ad-pathology&utm_source=SFMC!LIL_PP-AD-US-0270_2687_01&utm_medium=SFMC&utm_campaign=USA-LAD-ALZ-RETL-NBE-LIL-07252022&utm_term=BROCHURE/PRESENTATION|USA-LAD-ALZ-RETL-NBE-LIL-07252022||What role does amyloid play in Alzheimer’s disease?|Learn more about the amyloid biomarker|https://www.timehidesalz.com/what-time-hides?section=ad-pathology|MIDDLE|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|AD-DSE HQ Email 1 Time is Hiding Something|PP-AD-US-0270|02-28-2024|02-28-2024|DISEASE STATE|NA||09-05-2022|12-30-2022|BROCHURE/PRESENTATION|Learn more about these biomarkers|NEUROSCIENCE|USA|LILLY ALZHEIMERS DISEASE|ALZHEIMERS DISEASE|HCP|NA|RETAIL|Lilly Alzheimers Disease NBE Email 07252022|NBE|PATHOLOGY|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|CAP_LAD_864876
LIL_PP-AD-US-0270_2687_02|https://www.timehidesalz.com/?utm_source=SFMC!LIL_PP-AD-US-0270_2687_02&utm_medium=LILLY&utm_campaign=USA-LAD-ALZ-RETL-NBE-LIL-07252022&utm_term=BROCHURE/PRESENTATION|USA-LAD-ALZ-RETL-NBE-LIL-07252022||What role does amyloid play in Alzheimer’s disease?|Learn more about the amyloid biomarker|https://www.timehidesalz.com/|MIDDLE|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|AD-DSE HQ Email 1 Time is Hiding Something|PP-AD-US-0270|02-28-2024|02-28-2024|DISEASE STATE|NA||09-05-2022|12-30-2022|BROCHURE/PRESENTATION|For more information visit TimeHidesAlz.com|NEUROSCIENCE|USA|LILLY ALZHEIMERS DISEASE|ALZHEIMERS DISEASE|HCP|NA|RETAIL|Lilly Alzheimers Disease NBE Email 07252022|NBE|PATHOLOGY|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|CAP_LAD_864876
LIL_PP-AD-US-0270_3439_01|?utm_source=SFMC!LIL_PP-AD-US-0270_3439_01&utm_medium=LILLY&utm_campaign=USA-LAD-ALZ-RETL-NBE-LIL-01012023&utm_term=BROCHURE/PRESENTATION|USA-LAD-ALZ-RETL-NBE-LIL-01012023||Is time hiding Alzheimer’s disease?|How might timely detection make a difference for your patients?||NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|AD-DSE HQ Email 1 Time is Hiding Something|PP-AD-US-0270|02-28-2024|02-28-2024|DISEASE STATE|NA||12-01-2023|12-30-2023|BROCHURE/PRESENTATION||NEUROSCIENCE|USA|LILLY ALZHEIMERS DISEASE|ALZHEIMERS DISEASE|HCP|LOW|RETAIL|Lilly Alzheimer's Disease NBE Email 01012023|NBE|PATHOLOGY|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|CAP_LAD_864876
LIL_PP-AD-US-0270_3439_02|?utm_source=SFMC!LIL_PP-AD-US-0270_3439_02&utm_medium=LILLY&utm_campaign=USA-LAD-ALZ-RETL-NBE-LIL-01012023&utm_term=BROCHURE/PRESENTATION|USA-LAD-ALZ-RETL-NBE-LIL-01012023||In Alzheimer’s disease, timing is important|What impact can timely detection have?||NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|AD-DSE HQ Email 1 Time is Hiding Something|PP-AD-US-0270|02-28-2024|02-28-2024|DISEASE STATE|NA||12-01-2023|12-30-2023|BROCHURE/PRESENTATION||NEUROSCIENCE|USA|LILLY ALZHEIMERS DISEASE|ALZHEIMERS DISEASE|HCP|LOW|RETAIL|Lilly Alzheimer's Disease NBE Email 01012023|NBE|PATHOLOGY|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|CAP_LAD_864876
LIL_PP-AD-US-0270_4015_01|https://www.timehidesalz.com/what-time-hides?video=ad-pathology&utm_source=SFMC!LIL_PP-AD-US-0270_4015_01&utm_medium=LILLY&utm_campaign=USA-LAD-ALZ-RETL-BSE-LIL-01012023&utm_term=VIDEO_LINK|USA-LAD-ALZ-RETL-BSE-LIL-01012023||In Alzheimer’s disease, timing is important|What impact can timely detection have?|https://www.timehidesalz.com/what-time-hides?video=ad-pathology|NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|AD-DSE HQ Email 1 Time is Hiding Something|PP-AD-US-0270|02-28-2024|02-28-2024|DISEASE STATE|NA||01-31-2023|12-30-2023|VIDEO LINK|Hallmark Biomarkers of AD|NEUROSCIENCE|USA|LILLY ALZHEIMERS DISEASE|ALZHEIMERS DISEASE|HCP|LOW|RETAIL|Lilly Alzheimer's Disease Base Email 01012023|BSE|PATHOLOGY|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|CAP_LAD_864876
LIL_PP-AD-US-0276_2688_01|https://www.timehidesalz.com/?utm_source=SFMC!LIL_PP-AD-US-0276_2688_01&utm_medium=SFMC&utm_campaign=USA-LAD-ALZ-RETL-NBE-LIL-07252022&utm_term=BROCHURE/PRESENTATION|USA-LAD-ALZ-RETL-NBE-LIL-07252022||Pathology of Alzheimer’s disease may begin before you know it|See why timely detection is essential|https://www.timehidesalz.com/|MIDDLE|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|AD-DSE HQ Email 2 Time is Hiding Something|PP-AD-US-0276|02-28-2024|02-28-2024|DISEASE STATE|NA||09-05-2022|12-30-2022|BROCHURE/PRESENTATION|For more information, visit TimeHidesAlz.com|NEUROSCIENCE|USA|LILLY ALZHEIMERS DISEASE|ALZHEIMERS DISEASE|HCP|NA|RETAIL|Lilly Alzheimers Disease NBE Email 07252022|NBE|PATHOLOGY|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|CAP_LAD_864876
LIL_PP-AD-US-0276_2688_02|https://www.timehidesalz.com/what-time-hides?video=ad-pathology&utm_source=SFMC!LIL_PP-AD-US-0276_2688_02&utm_medium=LILLY&utm_campaign=USA-LAD-ALZ-RETL-NBE-LIL-07252022&utm_term=BROCHURE/PRESENTATION|USA-LAD-ALZ-RETL-NBE-LIL-07252022||Pathology of Alzheimer’s disease may begin before you know it|See why timely detection is essential|https://www.timehidesalz.com/what-time-hides?video=ad-pathology|MIDDLE|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|AD-DSE HQ Email 2 Time is Hiding Something|PP-AD-US-0276|02-28-2024|02-28-2024|DISEASE STATE|NA||09-05-2022|12-30-2022|BROCHURE/PRESENTATION|Learn more about amyloid|NEUROSCIENCE|USA|LILLY ALZHEIMERS DISEASE|ALZHEIMERS DISEASE|HCP|NA|RETAIL|Lilly Alzheimers Disease NBE Email 07252022|NBE|PATHOLOGY|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|CAP_LAD_864876
LIL_PP-AD-US-0276_3429_01|https://digital.lillyusa.io/api/remote/s3/pp-ad-us-0276/email/develop/lilly.html#?utm_source=SFMC!LIL_PP-AD-US-0276_3429_01&utm_medium=SFMC&utm_campaign=USA-LAD-ALZ-RETL-NBE-LIL-01012023&utm_term=BROCHURE/PRESENTATION|USA-LAD-ALZ-RETL-NBE-LIL-01012023||What role does amyloid play in Alzheimer’s disease?|See why timely detection is essential|https://digital.lillyusa.io/api/remote/s3/pp-ad-us-0276/email/develop/lilly.html#|NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|AD-DSE HQ Email 2 Time is Hiding Something|PP-AD-US-0276|02-28-2024|02-28-2024|DISEASE STATE|NA||12-01-2023|12-30-2023|BROCHURE/PRESENTATION|Learn more about amyloid|NEUROSCIENCE|USA|LILLY ALZHEIMERS DISEASE|ALZHEIMERS DISEASE|HCP|LOW|RETAIL|Lilly Alzheimer's Disease NBE Email 01012023|NBE|PATHOLOGY|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|CAP_LAD_864876
LIL_PP-AD-US-0276_3429_01|https://www.timehidesalz.com/?utm_source=SFMC!LIL_PP-AD-US-0276_3429_01&utm_medium=SFMC&utm_campaign=USA-LAD-ALZ-RETL-NBE-LIL-01012023&utm_term=BROCHURE/PRESENTATION|USA-LAD-ALZ-RETL-NBE-LIL-01012023||What role does amyloid play in Alzheimer’s disease?|See why timely detection is essential|https://www.timehidesalz.com/|NA|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|AD-DSE HQ Email 2 Time is Hiding Something|PP-AD-US-0276|02-28-2024|02-28-2024|DISEASE STATE|NA||12-01-2023|12-30-2023|BROCHURE/PRESENTATION|For more information visit TimeHidesAlz.com|NEUROSCIENCE|USA|LILLY ALZHEIMERS DISEASE|ALZHEIMERS DISEASE|HCP|LOW|RETAIL|Lilly Alzheimer's Disease NBE Email 01012023|NBE|PATHOLOGY|NA|EXPIRED|YES|NO|NA|Primary Send|1.0|CAP_LAD_864876
