verso_tactic_id|utm_tag|verso_campaign_id|third_party_program_id|subject_line|preheader|link|link_location|data_source_code|delivery_source|delivery_source_type|contact_type|platform|tactic_description|approved_job_id|tactic_expiration_date|tactic_retirement_date|primary_category|secondary_category|percent_population|tactic_start_date|tactic_end_date|offertype|content_tag|franchise|geography|product|disease_state_indication|customer_type|customer_segment|department|campaign_name|execution_path|primary_subcategory|secondary_subcategory|document_status|tactic_resend|content_testing|AEM_Variation_ID|send_type|groups|product_id
SOA_PP-IN-US-0014_11793_01|https://treatmenttimeburden.lilly.com/?utm_source=BPHM!SOA_PP-IN-US-0014_11793_01&utm_medium=BIOPHARM&utm_campaign=USA-IMLUN-MBC-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-IMLUN-MBC-RETL-BSE-SOA-01012025||Explore time toxicity as a potential side effect for your patients|Learn about how time toxicity impacts your patients' well-being|https://treatmenttimeburden.lilly.com/|NA|BIOPHARM|BIOPHARM|CLINICAL EDUCATION|PLATFORM EMAIL|TARGETADS - EMAIL|Imlunestrant DSE BioPharm Email Time Toxicity 1 2024|PP-IN-US-0014|11-30-2026|11-30-2026|DISEASE STATE|NA||03-15-2025|12-30-2025|BROCHURE/PRESENTATION|Look closer at TimeToxicity.com|ONCOLOGY|USA|IMLUNESTRANT|BREAST CANCER - METASTATIC|HCP|NA|RETAIL|Imlunestrant Metastatic Breast Cancer SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||212559_713132
SOA_PP-IN-US-0014_11794_01|https://treatmenttimeburden.lilly.com/?utm_source=BPHM!SOA_PP-IN-US-0014_11794_01&utm_medium=BIOPHARM&utm_campaign=USA-IMLUN-MBC-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-IMLUN-MBC-RETL-BSE-SOA-01012025||Time toxicity: A patient burden in ER+, HER2– MBC you may not have considered|Explore the patient experience data|https://treatmenttimeburden.lilly.com/|NA|BIOPHARM|BIOPHARM|CLINICAL EDUCATION|PLATFORM EMAIL|TOPICS IN MANAGED CARE - EMAIL|Imlunestrant DSE BioPharm Email Time Toxicity 1 2024|PP-IN-US-0014|11-30-2026|11-30-2026|DISEASE STATE|NA||04-10-2025|12-30-2025|BROCHURE/PRESENTATION|Look closer at TimeToxicity.com|ONCOLOGY|USA|IMLUNESTRANT|BREAST CANCER - METASTATIC|HCP|NA|RETAIL|Imlunestrant Metastatic Breast Cancer SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||212559_713132
SOA_PP-IN-US-0014_11795_01|https://treatmenttimeburden.lilly.com/?utm_source=BPHM!SOA_PP-IN-US-0014_11795_01&utm_medium=BIOPHARM&utm_campaign=USA-IMLUN-MBC-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-IMLUN-MBC-RETL-BSE-SOA-01012025||Have you considered time toxicity as a patient-centric metric?|Start the time toxicity conversation with your patients today|https://treatmenttimeburden.lilly.com/|NA|BIOPHARM|BIOPHARM|CLINICAL EDUCATION|PLATFORM EMAIL|TARGETADS - EMAIL|Imlunestrant DSE BioPharm Email Time Toxicity 1 2024|PP-IN-US-0014|11-30-2026|11-30-2026|DISEASE STATE|NA||05-01-2025|12-30-2025|BROCHURE/PRESENTATION|Look closer at TimeToxicity.com|ONCOLOGY|USA|IMLUNESTRANT|BREAST CANCER - METASTATIC|HCP|NA|RETAIL|Imlunestrant Metastatic Breast Cancer SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||212559_713132
SOA_PP-IN-US-0015_10347_01|https://treatmenttimeburden.lilly.com/?utm_source=MED!SOA_PP-IN-US-0015_10347_01&utm_medium=MEDSCAPE&utm_campaign=USA-IMLUN-MBC-RETL-BSE-SOA-03012024&utm_term=BROCHURE/PRESENTATION|USA-IMLUN-MBC-RETL-BSE-SOA-03012024|412915.4_IEA|Are constant commutes contributing to time toxicity for yout patients?|Have you considered how much time patients spend commuting?|https://treatmenttimeburden.lilly.com/|MIDDLE|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|BRAND ALERT - RECONTACT|Imlunestrant DSE Medscape Recontact Email 2024|PP-IN-US-0015|08-31-2026|08-31-2026|DISEASE STATE|NA||09-24-2024|12-30-2024|BROCHURE/PRESENTATION|Look closer at TimeToxicity.com|ONCOLOGY|USA|IMLUNESTRANT|BREAST CANCER - METASTATIC|HCP|NA|RETAIL|Imlunestrant Metastatic Breast Cancer Base SOA 03012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||212559_713132
SOA_PP-IN-US-0015_10348_01|https://treatmenttimeburden.lilly.com/?utm_source=MED!SOA_PP-IN-US-0015_10348_01&utm_medium=MEDSCAPE&utm_campaign=USA-IMLUN-MBC-RETL-BSE-SOA-03012024&utm_term=BROCHURE/PRESENTATION|USA-IMLUN-MBC-RETL-BSE-SOA-03012024|412915.5_IEA|Constantly Commuting: Not well tolerated by patients|Have you considered how much time patients spend commuting?|https://treatmenttimeburden.lilly.com/|MIDDLE|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|RECAP - RECONTACT|Imlunestrant DSE Medscape Recontact Email 2024|PP-IN-US-0015|08-31-2026|08-31-2026|DISEASE STATE|NA||09-24-2024|12-30-2024|BROCHURE/PRESENTATION|Look closer at TimeToxicity.com|ONCOLOGY|USA|IMLUNESTRANT|BREAST CANCER - METASTATIC|HCP|NA|RETAIL|Imlunestrant Metastatic Breast Cancer Base SOA 03012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||212559_713132
SOA_PP-IN-US-0015_11780_01|https://treatmenttimeburden.lilly.com/?utm_source=MED!SOA_PP-IN-US-0015_11780_01&utm_medium=MEDSCAPE&utm_campaign=USA-IMLUN-MBC-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-IMLUN-MBC-RETL-BSE-SOA-01012025|429552.9|Constantly Commuting: Not well tolerated by patients|Have you considered how much time patients spend commuting?|https://treatmenttimeburden.lilly.com/|MIDDLE|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|EMAIL|Imlunestrant DSE Medscape Recontact Email 2024|PP-IN-US-0015|08-31-2026|08-31-2026|DISEASE STATE|NA||01-09-2025|12-30-2025|BROCHURE/PRESENTATION|Look closer at TimeToxicity.com|ONCOLOGY|USA|IMLUNESTRANT|BREAST CANCER - METASTATIC|HCP|NA|RETAIL|Imlunestrant Metastatic Breast Cancer SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||212559_713132
SOA_PP-IN-US-0015_13128_01|https://treatmenttimeburden.lilly.com/?utm_source=MED!SOA_PP-IN-US-0015_13128_01&utm_medium=MEDSCAPE&utm_campaign=USA-IMLUN-MBC-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-IMLUN-MBC-RETL-BSE-SOA-01012025|429552.13|Constantly Commuting: Not well tolerated by patients|Have you considered how much time patients spend commuting?|https://treatmenttimeburden.lilly.com/|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|EMAIL|Imlunestrant DSE Medscape Recontact Email 2024|PP-IN-US-0015|08-31-2026|08-31-2026|DISEASE STATE|NA||06-02-2025|12-30-2025|BROCHURE/PRESENTATION|Look closer at TimeToxicity.com|ONCOLOGY|USA|IMLUNESTRANT|BREAST CANCER - METASTATIC|HCP|NA|RETAIL|Imlunestrant Metastatic Breast Cancer SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||212559_713132
SOA_PP-IN-US-0015_9247_01|https://treatmenttimeburden.lilly.com/?utm_source=MED!SOA_PP-IN-US-0015_9247_01&utm_medium=MEDSCAPE&utm_campaign=USA-IMLUN-MBC-RETL-BSE-SOA-03012024&utm_term=BROCHURE/PRESENTATION|USA-IMLUN-MBC-RETL-BSE-SOA-03012024|412915.2|Are constant commutes contributing to time toxicity for your patients?|Have you considered how much time patients spend commuting?|https://treatmenttimeburden.lilly.com/|MIDDLE|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|BRAND ALERT - RECONTACT|Imlunestrant DSE Medscape Recontact Email 2024|PP-IN-US-0015|08-31-2026|08-31-2026|DISEASE STATE|NA||06-25-2024|12-24-2024|BROCHURE/PRESENTATION|Look closer at TimeToxicity.com|ONCOLOGY|USA|IMLUNESTRANT|BREAST CANCER - METASTATIC|HCP|NA|RETAIL|Imlunestrant Metastatic Breast Cancer Base SOA 03012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|None|||212559_713132
SOA_PP-IN-US-0015_9299_01|https://treatmenttimeburden.lilly.com/?utm_source=MED!SOA_PP-IN-US-0015_9299_01&utm_medium=MEDSCAPE&utm_campaign=USA-IMLUN-MBC-RETL-BSE-SOA-03012024&utm_term=BROCHURE/PRESENTATION|USA-IMLUN-MBC-RETL-BSE-SOA-03012024|412915.14|Are constant commutes contributing to time toxicity for your patients|Have you considered how much time patients spend commuting?|https://treatmenttimeburden.lilly.com/|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|POINT OF CONTACT - RECONTACT|Imlunestrant DSE Medscape Recontact Email 2024|PP-IN-US-0015|08-31-2026|08-31-2026|DISEASE STATE|NA||06-26-2024|12-30-2024|BROCHURE/PRESENTATION|Look closer at TimeToxicity.com|ONCOLOGY|USA|IMLUNESTRANT|BREAST CANCER - METASTATIC|HCP|NA|RETAIL|Imlunestrant Metastatic Breast Cancer Base SOA 03012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||212559_713132
SOA_PP-IN-US-0015_9300_01|https://treatmenttimeburden.lilly.com/?utm_source=MED!SOA_PP-IN-US-0015_9300_01&utm_medium=MEDSCAPE&utm_campaign=USA-IMLUN-MBC-RETL-BSE-SOA-03012024&utm_term=BROCHURE/PRESENTATION|USA-IMLUN-MBC-RETL-BSE-SOA-03012024|412915.15|Are constant commutes contributing to time toxicity for your patients?|Have you considered how much time patients spend commuting?|https://treatmenttimeburden.lilly.com/|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|NATIVEVIDEO - RECONTACT|Imlunestrant DSE Medscape Recontact Email 2024|PP-IN-US-0015|08-31-2026|08-31-2026|DISEASE STATE|NA||06-26-2024|12-30-2024|BROCHURE/PRESENTATION|Look closer at TimeToxicity.com|ONCOLOGY|USA|IMLUNESTRANT|BREAST CANCER - METASTATIC|HCP|NA|RETAIL|Imlunestrant Metastatic Breast Cancer Base SOA 03012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||212559_713132
SOA_PP-IN-US-0015_9509_01|https://treatmenttimeburden.lilly.com/?utm_source=MED!SOA_PP-IN-US-0015_9509_01&utm_medium=MEDSCAPE&utm_campaign=USA-IMLUN-MBC-RETL-BSE-SOA-03012024&utm_term=BROCHURE/PRESENTATION|USA-IMLUN-MBC-RETL-BSE-SOA-03012024|412915.10|Are constant commutes contributing to time toxicity for your patients?|Have you considered how much time patients spend commuting?|https://treatmenttimeburden.lilly.com/|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|EMAIL|Imlunestrant DSE Medscape Recontact Email 2024|PP-IN-US-0015|08-31-2026|08-31-2026|DISEASE STATE|NA||07-16-2024|12-30-2024|BROCHURE/PRESENTATION|Look closer at TimeToxicity.com|ONCOLOGY|USA|IMLUNESTRANT|BREAST CANCER - METASTATIC|HCP|NA|RETAIL|Imlunestrant Metastatic Breast Cancer Base SOA 03012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||212559_713132
SOA_PP-IN-US-0015_9785_01|https://treatmenttimeburden.lilly.com/?utm_source=MED!SOA_PP-IN-US-0015_9785_01&utm_medium=MEDSCAPE&utm_campaign=USA-IMLUN-MBC-RETL-BSE-SOA-03012024&utm_term=BROCHURE/PRESENTATION|USA-IMLUN-MBC-RETL-BSE-SOA-03012024|412915.3_IEA|Constantly Commuting: Not well tolerated by patients|Have you considered how much time patients spend commuting|https://treatmenttimeburden.lilly.com/|TOP|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|BRAND ALERT - RECONTACT|Imlunestrant DSE Medscape Recontact Email 2024|PP-IN-US-0015|08-31-2026|08-31-2026|DISEASE STATE|NA||08-14-2024|12-30-2024|BROCHURE/PRESENTATION|Look closer at TimeToxicity.com|ONCOLOGY|USA|IMLUNESTRANT|BREAST CANCER - METASTATIC|HCP|NA|RETAIL|Imlunestrant Metastatic Breast Cancer Base SOA 03012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||212559_713132
SOA_PP-IN-US-0015_9910_01|https://treatmenttimeburden.lilly.com/?utm_source=MED!SOA_PP-IN-US-0015_9910_01&utm_medium=MEDSCAPE&utm_campaign=USA-IMLUN-MBC-RETL-BSE-SOA-03012024&utm_term=BROCHURE/PRESENTATION|USA-IMLUN-MBC-RETL-BSE-SOA-03012024|412915.11|Constantly Commuting: Not well tolerated by patients|Have you considered how much time patients spend commuting?|https://treatmenttimeburden.lilly.com/|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|EMAIL|Imlunestrant DSE Medscape Recontact Email 2024|PP-IN-US-0015|08-31-2026|08-31-2026|DISEASE STATE|NA||08-21-2024|12-30-2024|BROCHURE/PRESENTATION|Look closer at TimeToxicity.com|ONCOLOGY|USA|IMLUNESTRANT|BREAST CANCER - METASTATIC|HCP|NA|RETAIL|Imlunestrant Metastatic Breast Cancer Base SOA 03012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||212559_713132
SOA_PP-IN-US-0017_9100_01|https://treatmenttimeburden.lilly.com/?utm_source=MED!SOA_PP-IN-US-0017_9100_01&utm_medium=MEDSCAPE&utm_campaign=USA-IMLUN-MBC-RETL-BSE-SOA-03012024&utm_term=BROCHURE/PRESENTATION|USA-IMLUN-MBC-RETL-BSE-SOA-03012024||Explore time toxicity as a potential patient-centric metric.|n/a|https://treatmenttimeburden.lilly.com/|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|TEXT ADS|NATIVECONNECT|IN DSE Medscape Native Connect 2024|PP-IN-US-0017|08-31-2026|08-31-2026|DISEASE STATE|NA||06-06-2024|12-31-2024|BROCHURE/PRESENTATION||ONCOLOGY|USA|IMLUNESTRANT|BREAST CANCER - METASTATIC|HCP|NA|RETAIL|Imlunestrant Metastatic Breast Cancer Base SOA 03012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||212559_713132
SOA_PP-IN-US-0018_9330_01|https://treatmenttimeburden.lilly.com/?utm_source=SKPT!SOA_PP-IN-US-0018_9330_01&utm_medium=SKIPTA&utm_campaign=USA-IMLUN-MBC-RETL-BSE-SOA-03012024&utm_term=BROCHURE/PRESENTATION|USA-IMLUN-MBC-RETL-BSE-SOA-03012024||n/a||https://treatmenttimeburden.lilly.com/|NA|SKIPTA|SKIPTA|CLINICAL EDUCATION|BANNER ADS|ON-SITE BANNER|Imlunestrant DSE Static Banner Ad Time Toxicity 2024|PP-IN-US-0018|08-31-2026|08-31-2026|DISEASE STATE|NA||06-28-2024|12-31-2024|BROCHURE/PRESENTATION|Look closer at TimeToxicity.com|ONCOLOGY|USA|IMLUNESTRANT|BREAST CANCER - METASTATIC|HCP|NA|RETAIL|Imlunestrant Metastatic Breast Cancer Base SOA 03012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||212559_713132
SOA_PP-IN-US-0022_11896_01|https://treatmenttimeburden.lilly.com/?utm_source=SFMC!SOA_PP-IN-US-0022_11896_01&utm_medium=LILLY&utm_campaign=USA-IMLUN-MBC-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-IMLUN-MBC-RETL-BSE-SOA-01012025||Thank you for signing up to learn more about time toxicity|Could your patients be burdened with time toxicity?|https://treatmenttimeburden.lilly.com/|MIDDLE|SFMC|LILLY|INTERNAL|HCP INFORMATION|LILLY SFMC|Imlunestrant DSE Microsite CRM Email 2024|PP-IN-US-0022|02-28-2027|02-28-2027|DISEASE STATE|NA||01-21-2025|01-23-2025|BROCHURE/PRESENTATION|Click Here for More|ONCOLOGY|USA|IMLUNESTRANT|BREAST CANCER - METASTATIC|HCP|NA|RETAIL|Imlunestrant Metastatic Breast Cancer SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|Primary Send|1.0|212559_713132
SOA_PP-IN-US-0025_11672_01|https://treatmenttimeburden.lilly.com?utm_source=MED!SOA_PP-IN-US-0025_11672_01&utm_medium=MEDSCAPE&utm_campaign=USA-IMLUN-MBC-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-IMLUN-MBC-RETL-BSE-SOA-01012025|429552.2_IEA|Is time toxicity leading to lost wages for your patients?|Explore the burden of lost wages from time toxicity.|https://treatmenttimeburden.lilly.com|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|BRAND ALERT - RECONTACT|IN DSE Medscape Email Lost Wages 2024|PP-IN-US-0025|08-31-2026|08-31-2026|DISEASE STATE|NA||01-20-2025|12-31-2025|BROCHURE/PRESENTATION|Look closer at TimeToxicity.com|ONCOLOGY|USA|IMLUNESTRANT|BREAST CANCER - METASTATIC|HCP|NA|RETAIL|Imlunestrant Metastatic Breast Cancer SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||212559_713132
SOA_PP-IN-US-0025_11781_01|https://treatmenttimeburden.lilly.com/?utm_source=MED!SOA_PP-IN-US-0025_11781_01&utm_medium=MEDSCAPE&utm_campaign=USA-IMLUN-MBC-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-IMLUN-MBC-RETL-BSE-SOA-01012025|429552.3_IEA|Learn more about time toxicity's burden on patients|Are lost wages from time toxicity impacting your patients?|https://treatmenttimeburden.lilly.com/|MIDDLE|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|BRAND ALERT - RECONTACT|IN DSE Medscape Email Lost Wages 2024|PP-IN-US-0025|08-31-2026|08-31-2026|DISEASE STATE|NA||01-09-2025|12-30-2025|BROCHURE/PRESENTATION|Look closer at TimeToxicity.com|ONCOLOGY|USA|IMLUNESTRANT|BREAST CANCER - METASTATIC|HCP|NA|RETAIL|Imlunestrant Metastatic Breast Cancer SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||212559_713132
SOA_PP-IN-US-0025_11785_01|https://treatmenttimeburden.lilly.com/?utm_source=MED!SOA_PP-IN-US-0025_11785_01&utm_medium=MEDSCAPE&utm_campaign=USA-IMLUN-MBC-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-IMLUN-MBC-RETL-BSE-SOA-01012025|429552.17_IEA|Is time toxicity leading to lost wages for your patients?|Explore the burden of lost wages from time toxicity.|https://treatmenttimeburden.lilly.com/|MIDDLE|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|EMAIL|IN DSE Medscape Email Lost Wages 2024|PP-IN-US-0025|08-31-2026|08-31-2026|DISEASE STATE|NA||07-17-2025|12-30-2025|BROCHURE/PRESENTATION|Look closer at TimeToxicity.com|ONCOLOGY|USA|IMLUNESTRANT|BREAST CANCER - METASTATIC|HCP|NA|RETAIL|Imlunestrant Metastatic Breast Cancer SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||212559_713132
SOA_PP-IN-US-0025_9645_01|https://treatmenttimeburden.lilly.com/?utm_source=MED!SOA_PP-IN-US-0025_9645_01&utm_medium=MEDSCAPE&utm_campaign=USA-IMLUN-MBC-RETL-BSE-SOA-03012024&utm_term=BROCHURE/PRESENTATION|USA-IMLUN-MBC-RETL-BSE-SOA-03012024|412915.7|Is time toxicity leading to lost wages for your patients?|Have you considered the impact of lost wages from time toxicity?|https://treatmenttimeburden.lilly.com/|MIDDLE|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|EMAIL|IN DSE Medscape Email Lost Wages 2024|PP-IN-US-0025|08-31-2026|08-31-2026|DISEASE STATE|NA||08-02-2024|12-30-2024|BROCHURE/PRESENTATION|Look Closer at TimeToxicity.com|ONCOLOGY|USA|IMLUNESTRANT|BREAST CANCER - METASTATIC|HCP|NA|RETAIL|Imlunestrant Metastatic Breast Cancer Base SOA 03012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||212559_713132
SOA_PP-IN-US-0026_13235_01|https://treatmenttimeburden.lilly.com/?utm_source=MED!SOA_PP-IN-US-0026_13235_01&utm_medium=MEDSCAPE&utm_campaign=USA-IMLUN-MBC-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-IMLUN-MBC-RETL-BSE-SOA-01012025|429552.17|Have you considered the impact of lost wages from time toxicity?||https://treatmenttimeburden.lilly.com/|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|ALERT MESSAGE|BRAND ALERT|IN DSE Medscape Brand Alert Lost Wages 2024|PP-IN-US-0026|08-31-2026|08-31-2026|DISEASE STATE|NA||07-17-2025|12-30-2025|BROCHURE/PRESENTATION|Look closer at TimeToxicity.com|ONCOLOGY|USA|IMLUNESTRANT|BREAST CANCER - METASTATIC|HCP|NA|RETAIL|Imlunestrant Metastatic Breast Cancer SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||212559_713132
SOA_PP-IN-US-0026_9639_01|https://treatmenttimeburden.lilly.com/?utm_source=MED!SOA_PP-IN-US-0026_9639_01&utm_medium=MEDSCAPE&utm_campaign=USA-IMLUN-MBC-RETL-BSE-SOA-03012024&utm_term=BROCHURE/PRESENTATION|USA-IMLUN-MBC-RETL-BSE-SOA-03012024|412915.3|Is time toxicity leading to lost wages for your patients?||https://treatmenttimeburden.lilly.com/|MIDDLE|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|ALERT MESSAGE|BRAND ALERT|IN DSE Medscape Brand Alert Lost Wages 2024|PP-IN-US-0026|08-31-2026|08-31-2026|DISEASE STATE|NA||08-01-2024|12-31-2024|BROCHURE/PRESENTATION|Look closer at TimeToxicity.com|ONCOLOGY|USA|IMLUNESTRANT|BREAST CANCER - METASTATIC|HCP|NA|RETAIL|Imlunestrant Metastatic Breast Cancer Base SOA 03012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||212559_713132
SOA_PP-IN-US-0029_10815_01|https://treatmenttimeburden.lilly.com/?utm_source=MED!SOA_PP-IN-US-0029_10815_01&utm_medium=MEDSCAPE&utm_campaign=USA-IMLUN-MBC-RETL-BSE-SOA-03012024&utm_term=BROCHURE/PRESENTATION|USA-IMLUN-MBC-RETL-BSE-SOA-03012024|412915.5|Are you talking about time toxicity with your patients?||https://treatmenttimeburden.lilly.com/|MIDDLE|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|ALERT MESSAGE|BRAND ALERT|IN DSE Medscape Brand Alert Time Toxicity 2024|PP-IN-US-0029|08-31-2026|08-31-2026|DISEASE STATE|NA||11-07-2024|12-31-2024|BROCHURE/PRESENTATION|Look closer at TimeToxicity.com|ONCOLOGY|USA|IMLUNESTRANT|BREAST CANCER - METASTATIC|HCP|NA|RETAIL|Imlunestrant Metastatic Breast Cancer Base SOA 03012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||212559_713132
SOA_PP-IN-US-0029_11670_01|https://treatmenttimeburden.lilly.com?utm_source=MED!SOA_PP-IN-US-0029_11670_01&utm_medium=MEDSCAPE&utm_campaign=USA-IMLUN-MBC-RETL-BSE-SOA-01012025&utm_term=BROCHURE/PRESENTATION|USA-IMLUN-MBC-RETL-BSE-SOA-01012025|429552.2|Are you talking about time toxicity with your patients?||https://treatmenttimeburden.lilly.com|NA|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|ALERT MESSAGE|BRAND ALERT|IN DSE Medscape Brand Alert Time Toxicity 2024|PP-IN-US-0029|08-31-2026|08-31-2026|DISEASE STATE|NA||01-20-2025|12-31-2025|BROCHURE/PRESENTATION|Look closer at TimeToxicity.com|ONCOLOGY|USA|IMLUNESTRANT|BREAST CANCER - METASTATIC|HCP|NA|RETAIL|Imlunestrant Metastatic Breast Cancer SOA 01012025|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||212559_713132
SOA_PP-IN-US-0029_9420_01|https://treatmenttimeburden.lilly.com/?utm_source=MED!SOA_PP-IN-US-0029_9420_01&utm_medium=MEDSCAPE&utm_campaign=USA-IMLUN-MBC-RETL-BSE-SOA-03012024&utm_term=BROCHURE/PRESENTATION|USA-IMLUN-MBC-RETL-BSE-SOA-03012024|412915.2|Are you part of the time toxicity conversation?||https://treatmenttimeburden.lilly.com/|MIDDLE|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|ALERT MESSAGE|BRAND ALERT|IN DSE Medscape Brand Alert Time Toxicity 2024|PP-IN-US-0029|08-31-2026|08-31-2026|DISEASE STATE|NA||07-11-2024|12-31-2024|BROCHURE/PRESENTATION|Look closer at TimeToxicity.com|ONCOLOGY|USA|IMLUNESTRANT|BREAST CANCER - METASTATIC|HCP|NA|RETAIL|Imlunestrant Metastatic Breast Cancer Base SOA 03012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||212559_713132
SOA_PP-IN-US-0030_10816_01|https://treatmenttimeburden.lilly.com/?utm_source=MED!SOA_PP-IN-US-0030_10816_01&utm_medium=MEDSCAPE&utm_campaign=USA-IMLUN-MBC-RETL-BSE-SOA-03012024&utm_term=BROCHURE/PRESENTATION|USA-IMLUN-MBC-RETL-BSE-SOA-03012024|412915.9|Explore time toxicity as a patient-centric metric.|Have you considered the impact of time toxicity?|https://treatmenttimeburden.lilly.com/|MIDDLE|MEDSCAPE|MEDSCAPE|CLINICAL EDUCATION|PLATFORM EMAIL|EMAIL|IN DSE Medscape Email Time Toxicity 2024|PP-IN-US-0030|08-31-2026|08-31-2026|DISEASE STATE|NA||11-06-2024|12-31-2024|BROCHURE/PRESENTATION|Look closer at TimeToxicity.com|ONCOLOGY|USA|IMLUNESTRANT|BREAST CANCER - METASTATIC|HCP|NA|RETAIL|Imlunestrant Metastatic Breast Cancer Base SOA 03012024|BSE|NA|NA|APPROVED FOR DISTRIBUTION|YES|NO|NA|||212559_713132
